movieId,title,genres,clean_title
2342,Hard Core Logo (1996),Comedy|Drama,Hard Core Logo
2343,"Naked Man, The (1998)",Drama,Naked Man The
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,Runaway Train
2345,Desert Bloom (1986),Drama,Desert Bloom
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,Stepford Wives The
2347,"Pope of Greenwich Village, The (1984)",Drama,Pope of Greenwich Village The
2348,Sid and Nancy (1986),Drama,Sid and Nancy
2349,Mona Lisa (1986),Comedy|Thriller,Mona Lisa
2350,Heart Condition (1990),Comedy,Heart Condition
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,Nights of Cabiria
2352,"Big Chill, The (1983)",Comedy|Drama,Big Chill The
2353,Enemy of the State (1998),Action|Thriller,Enemy of the State
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,Rugrats Movie The
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,Bugs Life A
2356,Celebrity (1998),Comedy,Celebrity
2357,Central Station (Central do Brasil) (1998),Drama,Central Station
2358,Savior (1998),Drama|War,Savior
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,Waking Ned Devine
2360,"Celebration, The (Festen) (1998)",Drama,Celebration The
2361,Pink Flamingos (1972),Comedy,Pink Flamingos
2362,Glen or Glenda (1953),Drama,Glen or Glenda
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,Godzilla
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,Godzilla 1985 The Legend Is Reborn
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,King Kong vs Godzilla
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,King Kong
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,King Kong
2368,King Kong Lives (1986),Adventure|Sci-Fi,King Kong Lives
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,Desperately Seeking Susan
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,Emerald Forest The
2371,Fletch (1985),Comedy|Crime|Mystery,Fletch
2372,Fletch Lives (1989),Comedy,Fletch Lives
2373,Red Sonja (1985),Action|Adventure|Fantasy,Red Sonja
2374,Gung Ho (1986),Comedy|Drama,Gung Ho
2375,"Money Pit, The (1986)",Comedy,Money Pit The
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,View to a Kill A
2377,Lifeforce (1985),Horror|Sci-Fi,Lifeforce
2378,Police Academy (1984),Comedy|Crime,Police Academy
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,Police Academy 2 Their First Assignment
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,Police Academy 3 Back in Training
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,Police Academy 4 Citizens on Patrol
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,Police Academy 5 Assignment Miami Beach
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,Police Academy 6 City Under Siege
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,Babe Pig in the City
2385,Home Fries (1998),Comedy|Romance,Home Fries
2386,Jerry Springer: Ringmaster (1998),Comedy|Drama,Jerry Springer Ringmaster
2387,Very Bad Things (1998),Comedy|Crime,Very Bad Things
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,Steam The Turkish Bath
2389,Psycho (1998),Crime|Horror|Thriller,Psycho
2390,Little Voice (1998),Comedy,Little Voice
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,Simple Plan A
2392,Jack Frost (1998),Children|Comedy|Drama,Jack Frost
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,Star Trek Insurrection
2394,"Prince of Egypt, The (1998)",Animation|Musical,Prince of Egypt The
2395,Rushmore (1998),Comedy|Drama,Rushmore
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,Shakespeare in Love
2397,Mass Appeal (1984),Drama,Mass Appeal
2398,Miracle on 34th Street (1947),Comedy|Drama,Miracle on 34th Street
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,Santa Claus The Movie
2400,Prancer (1989),Children|Drama|Fantasy,Prancer
2401,Pale Rider (1985),Western,Pale Rider
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,Rambo First Blood Part II
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,First Blood
2404,Rambo III (1988),Action|Adventure|Thriller|War,Rambo III
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,Jewel of the Nile The
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,Romancing the Stone
2407,Cocoon (1985),Comedy|Sci-Fi,Cocoon
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,Cocoon The Return
2409,Rocky II (1979),Action|Drama,Rocky II
2410,Rocky III (1982),Action|Drama,Rocky III
2411,Rocky IV (1985),Action|Drama,Rocky IV
2412,Rocky V (1990),Action|Drama,Rocky V
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,Clue
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,Young Sherlock Holmes
2415,Violets Are Blue... (1986),Drama|Romance,Violets Are Blue
2416,Back to School (1986),Comedy,Back to School
2417,Heartburn (1986),Comedy|Drama,Heartburn
2418,Nothing in Common (1986),Comedy,Nothing in Common
2419,Extremities (1986),Drama|Thriller,Extremities
2420,"Karate Kid, The (1984)",Drama,Karate Kid The
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,Karate Kid Part II The
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,Karate Kid Part III The
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,Christmas Vacation
2424,You've Got Mail (1998),Comedy|Romance,Youve Got Mail
2425,"General, The (1998)",Crime,General The
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,Theory of Flight The
2427,"Thin Red Line, The (1998)",Action|Drama|War,Thin Red Line The
2428,"Faculty, The (1998)",Horror|Sci-Fi,Faculty The
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,Mighty Joe Young
2430,Mighty Joe Young (1949),Adventure|Children|Drama,Mighty Joe Young
2431,Patch Adams (1998),Comedy|Drama,Patch Adams
2432,Stepmom (1998),Drama,Stepmom
2433,"Civil Action, A (1998)",Drama,Civil Action A
2434,Down in the Delta (1998),Drama,Down in the Delta
2435,Hurlyburly (1998),Drama,Hurlyburly
2436,Tea with Mussolini (1999),Comedy|Drama|War,Tea with Mussolini
2437,Wilde (1997),Drama,Wilde
2438,Outside Ozona (1998),Comedy|Drama|Thriller,Outside Ozona
2439,Affliction (1997),Drama,Affliction
2440,Another Day in Paradise (1998),Drama,Another Day in Paradise
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,HiLo Country The
2442,Hilary and Jackie (1998),Drama,Hilary and Jackie
2443,Playing by Heart (1998),Drama|Romance,Playing by Heart
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,24 7 Twenty Four Seven
2445,At First Sight (1999),Drama,At First Sight
2446,In Dreams (1999),Horror|Thriller,In Dreams
2447,Varsity Blues (1999),Comedy|Drama,Varsity Blues
2448,Virus (1999),Horror|Sci-Fi,Virus
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,Garbage Pail Kids Movie The
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,Howard the Duck
2451,"Gate, The (1987)",Horror,Gate The
2452,"Gate II: Trespassers, The (1990)",Horror,Gate II Trespassers The
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,Boy Who Could Fly The
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,Fly The
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,Fly The
2456,"Fly II, The (1989)",Horror|Sci-Fi,Fly II The
2457,Running Scared (1986),Action|Comedy,Running Scared
2458,Armed and Dangerous (1986),Comedy|Crime,Armed and Dangerous
2459,"Texas Chainsaw Massacre, The (1974)",Horror,Texas Chainsaw Massacre The
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,Texas Chainsaw Massacre 2 The
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,Leatherface Texas Chainsaw Massacre III
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,Texas Chainsaw Massacre The Next Generation
2463,Ruthless People (1986),Comedy,Ruthless People
2464,Trick or Treat (1986),Horror,Trick or Treat
2465,Deadly Friend (1986),Horror,Deadly Friend
2466,Belizaire the Cajun (1986),Drama,Belizaire the Cajun
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,Name of the Rose The
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,Jumpin Jack Flash
2469,Peggy Sue Got Married (1986),Comedy|Drama,Peggy Sue Got Married
2470,Crocodile Dundee (1986),Adventure|Comedy,Crocodile Dundee
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,Crocodile Dundee II
2472,Tough Guys (1986),Comedy,Tough Guys
2473,Soul Man (1986),Comedy,Soul Man
2474,"Color of Money, The (1986)",Drama,Color of Money The
2475,52 Pick-Up (1986),Action|Mystery|Thriller,52 PickUp
2476,Heartbreak Ridge (1986),Action|War,Heartbreak Ridge
2477,Firewalker (1986),Adventure,Firewalker
2478,¡Three Amigos! (1986),Comedy|Western,Three Amigos
2479,Gloria (1999),Drama|Thriller,Gloria
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,Dry Cleaning
2481,My Name Is Joe (1998),Drama|Romance,My Name Is Joe
2482,Still Crazy (1998),Comedy|Romance,Still Crazy
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,Day of the Beast The
2484,Tinseltown (1997),Comedy|Crime|Drama,Tinseltown
2485,She's All That (1999),Comedy|Romance,Shes All That
2486,"24 Hour Woman, The (1998)",Comedy|Drama,24 Hour Woman The
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,Blood Guts Bullets and Octane
2488,Peeping Tom (1960),Drama|Horror|Thriller,Peeping Tom
2489,Spanish Fly (1998),Drama,Spanish Fly
2490,Payback (1999),Action|Thriller,Payback
2491,Simply Irresistible (1999),Comedy|Romance,Simply Irresistible
2492,20 Dates (1998),Comedy|Romance,20 Dates
2493,"Harmonists, The (1997)",Drama,Harmonists The
2494,"Last Days, The (1998)",Documentary,Last Days The
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,Fantastic Planet The
2496,Blast from the Past (1999),Comedy|Romance,Blast from the Past
2497,Message in a Bottle (1999),Romance,Message in a Bottle
2498,My Favorite Martian (1999),Comedy|Sci-Fi,My Favorite Martian
2499,God Said 'Ha!' (1998),Comedy,God Said Ha
2500,Jawbreaker (1999),Comedy,Jawbreaker
2501,October Sky (1999),Drama,October Sky
2502,Office Space (1999),Comedy|Crime,Office Space
2503,"Apple, The (Sib) (1998)",Drama,Apple The
2504,200 Cigarettes (1999),Comedy|Drama,200 Cigarettes
2505,8MM (1999),Drama|Mystery|Thriller,8MM
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,Other Sister The
2507,Breakfast of Champions (1999),Comedy|Sci-Fi,Breakfast of Champions
2508,"Breaks, The (1999)",Comedy,Breaks The
2509,Eight Days a Week (1997),Comedy,Eight Days a Week
2510,Just the Ticket (1999),Comedy|Romance,Just the Ticket
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,Long Goodbye The
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,Ballad of Narayama The
2513,Pet Sematary (1989),Horror,Pet Sematary
2514,Pet Sematary II (1992),Comedy|Horror,Pet Sematary II
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,Children of the Corn II The Final Sacrifice
2516,Children of the Corn III (1994),Horror,Children of the Corn III
2517,Christine (1983),Horror,Christine
2518,Night Shift (1982),Comedy,Night Shift
2519,House on Haunted Hill (1959),Drama|Horror|Thriller,House on Haunted Hill
2520,Airport (1970),Drama,Airport
2521,Airport 1975 (1974),Action|Drama|Thriller,Airport 1975
2522,Airport '77 (1977),Drama,Airport 77
2523,Rollercoaster (1977),Drama|Thriller,Rollercoaster
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,Towering Inferno The
2525,Alligator (1980),Action|Horror|Sci-Fi,Alligator
2526,Meteor (1979),Sci-Fi,Meteor
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,Westworld
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,Logans Run
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,Planet of the Apes
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,Beneath the Planet of the Apes
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,Battle for the Planet of the Apes
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,Conquest of the Planet of the Apes
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,Escape from the Planet of the Apes
2534,Avalanche (1978),Action,Avalanche
2535,Earthquake (1974),Action|Drama|Thriller,Earthquake
2536,"Concorde: Airport '79, The (1979)",Drama,Concorde Airport 79 The
2537,Beyond the Poseidon Adventure (1979),Adventure,Beyond the Poseidon Adventure
2538,Dancemaker (1998),Documentary,Dancemaker
2539,Analyze This (1999),Comedy,Analyze This
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,Corruptor The
2541,Cruel Intentions (1999),Drama,Cruel Intentions
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,Lock Stock  Two Smoking Barrels
2543,Six Ways to Sunday (1997),Comedy,Six Ways to Sunday
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,School of Flesh The
2545,Relax... It's Just Sex (1998),Comedy,Relax Its Just Sex
2546,"Deep End of the Ocean, The (1999)",Drama,Deep End of the Ocean The
2547,Harvest (1998),Drama,Harvest
2548,"Rage: Carrie 2, The (1999)",Horror,Rage Carrie 2 The
2549,Wing Commander (1999),Action|Sci-Fi,Wing Commander
2550,"Haunting, The (1963)",Horror|Thriller,Haunting The
2551,Dead Ringers (1988),Drama|Horror|Thriller,Dead Ringers
2552,My Boyfriend's Back (1993),Comedy,My Boyfriends Back
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,Village of the Damned
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,Children of the Damned
2555,Baby Geniuses (1999),Comedy,Baby Geniuses
2556,Telling You (1998),Comedy|Drama|Romance,Telling You
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,I Stand Alone
2558,Forces of Nature (1999),Comedy|Romance,Forces of Nature
2559,"King and I, The (1999)",Animation|Children,King and I The
2560,Ravenous (1999),Horror|Thriller,Ravenous
2561,True Crime (1999),Crime|Thriller,True Crime
2562,Bandits (1997),Drama,Bandits
2563,Dangerous Beauty (1998),Drama,Dangerous Beauty
2564,"Empty Mirror, The (1996)",Drama,Empty Mirror The
2565,"King and I, The (1956)",Drama|Musical|Romance,King and I The
2566,Doug's 1st Movie (1999),Animation|Children,Dougs 1st Movie
2567,EDtv (1999),Comedy,EDtv
2568,"Mod Squad, The (1999)",Action|Crime,Mod Squad The
2569,Among Giants (1998),Comedy|Drama|Romance,Among Giants
2570,"Walk on the Moon, A (1999)",Drama|Romance,Walk on the Moon A
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,Matrix The
2572,10 Things I Hate About You (1999),Comedy|Romance,10 Things I Hate About You
2573,Tango (1998),Drama|Musical,Tango
2574,"Out-of-Towners, The (1999)",Comedy,OutofTowners The
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,Dreamlife of Angels The
2576,"Love, etc. (1996)",Drama,Love etc
2577,Metroland (1997),Comedy|Drama,Metroland
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,Sticky Fingers of Time The
2579,Following (1998),Crime|Mystery|Thriller,Following
2580,Go (1999),Comedy|Crime,Go
2581,Never Been Kissed (1999),Comedy|Romance,Never Been Kissed
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,Twin Dragons
2583,Cookie's Fortune (1999),Comedy|Drama,Cookies Fortune
2584,Foolish (1999),Comedy,Foolish
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,Lovers of the Arctic Circle The
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,Goodbye Lover
2587,Life (1999),Comedy|Crime|Drama,Life
2588,Cloudland (1998),Animation,Cloudland
2589,Friends & Lovers (1999),Comedy|Drama|Romance,Friends  Lovers
2590,Hideous Kinky (1998),Drama,Hideous Kinky
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Drama|Romance,Jeanne and the Perfect Guy
2592,"Joyriders, The (1999)",Drama,Joyriders The
2593,"Monster, The (Mostro, Il) (1994)",Comedy,Monster The
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,Open Your Eyes
2595,Photographer (Fotoamator) (1998),Documentary,Photographer
2596,SLC Punk! (1998),Comedy|Drama,SLC Punk
2597,Lost & Found (1999),Comedy|Romance,Lost  Found
2598,Pushing Tin (1999),Comedy,Pushing Tin
2599,Election (1999),Comedy,Election
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,eXistenZ
2601,"Little Bit of Soul, A (1998)",Comedy,Little Bit of Soul A
2602,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977),Action|Adventure|Horror|Sci-Fi,Mighty Peking Man
2603,Nô (1998),Drama,N
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,Let it Come Down The Life of Paul Bowles
2605,Entrapment (1999),Crime|Thriller,Entrapment
2606,Idle Hands (1999),Comedy|Horror,Idle Hands
2607,Get Real (1998),Drama|Romance,Get Real
2608,Heaven (1998),Thriller,Heaven
2609,"King of Masks, The (Bian Lian) (1996)",Drama,King of Masks The
2610,Three Seasons (1999),Drama,Three Seasons
2611,"Winslow Boy, The (1999)",Drama,Winslow Boy The
2612,Mildred Pierce (1945),Drama|Film-Noir,Mildred Pierce
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,Night of the Comet
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,Chopping Mall
2615,My Science Project (1985),Adventure|Sci-Fi,My Science Project
2616,Dick Tracy (1990),Action|Crime,Dick Tracy
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,Mummy The
2618,"Castle, The (1997)",Comedy,Castle The
2619,Mascara (1999),Drama,Mascara
2620,This Is My Father (1998),Drama|Romance,This Is My Father
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,Xiu Xiu The SentDown Girl
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,William Shakespeares A Midsummer Nights Dream
2623,Trippin' (1999),Comedy,Trippin
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,After Life
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,Black Mask
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,Edge of Seventeen
2627,Endurance (1999),Documentary|Drama,Endurance
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,Star Wars Episode I  The Phantom Menace
2629,"Love Letter, The (1999)",Comedy|Romance,Love Letter The
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,Besieged
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,Frogs for Snakes
